timestamp,timestamp_sample,device_id,pressure,temperature,error_count
17555630,17555619,3997746,100998.0,29.06,0
18541772,18541761,3997746,100995.0,29.09,0
19546914,19546903,3997746,100996.0,29.119999,0
20552437,20552427,3997746,101000.0,29.15,0
21557783,21557772,3997746,100997.0,29.179998,0
22553010,22553000,3997746,100996.0,29.21,0
23559093,23559082,3997746,100999.0,29.24,0
24553575,24553564,3997746,101001.0,29.269999,0
25558557,25558546,3997746,100998.0,29.289999,0
26544040,26544028,3997746,100993.0,29.32,0
27549351,27549340,3997746,100995.0,29.34,0
28554713,28554702,3997746,100999.0,29.369999,0
29560621,29560609,3997746,100995.0,29.38,0
30555270,30555260,3997746,100995.0,29.41,0
31561821,31561788,3997746,100995.0,29.429998,0
32555839,32555828,3997746,100999.0,29.46,0
33561313,33561301,3997746,100998.0,29.47,0
34546296,34546286,3997746,100999.0,29.49,0
35552197,35552186,3997746,100998.0,29.51,0
36556964,36556953,3997746,101003.0,29.529999,0
37553794,37553783,3997746,101003.0,29.55,0
38557565,38557554,3997746,101002.0,29.58,0
39553193,39553181,3997746,101003.0,29.619999,0
40558318,40558307,3997746,101006.0,29.64,0
41544051,41544039,3997746,101014.0,29.66,0
42548555,42548545,3997746,101002.0,29.679998,0
43554934,43554922,3997746,100998.0,29.699999,0
44559188,44559133,3997746,100993.0,29.71,0
45562842,45562830,3997746,100990.0,29.73,0
46556913,46556903,3997746,100987.0,29.74,0
47560390,47560379,3997746,100988.0,29.75,0
48554687,48554676,3997746,100983.0,29.769999,0
49540441,49540430,3997746,100984.0,29.779999,0
50550825,50550813,3997746,100978.0,29.8,0
51557028,51557017,3997746,100980.0,29.81,0
52560647,52560634,3997746,100983.0,29.82,0
53553659,53553648,3997746,100979.0,29.83,0
54558469,54558458,3997746,100973.0,29.84,0
55562522,55562511,3997746,100975.0,29.849998,0
56556100,56556088,3997746,100980.0,29.869999,0
57559647,57559635,3997746,100977.0,29.88,0
58543181,58543170,3997746,100981.0,29.89,0
59550868,59550857,3997746,100978.0,29.9,0
60554439,60554428,3997746,100979.0,29.9,0
61560683,61560672,3997746,100975.0,29.91,0
62554227,62554215,3997746,100981.0,29.92,0
63551473,63551461,3997746,100982.0,29.929998,0
64554804,64554793,3997746,100981.0,29.939999,0
65542672,65542661,3997746,100983.0,29.949999,0
66546350,66546338,3997746,100976.0,29.949999,0
67552594,67552582,3997746,100982.0,29.96,0
68556109,68556098,3997746,100987.0,29.97,0
69561266,69561255,3997746,100980.0,30.0,0
70555972,70555961,3997746,100984.0,30.01,0
71559437,71559426,3997746,100983.0,30.029999,0
72553117,72553106,3997746,100987.0,30.039999,0
73557322,73557311,3997746,100989.0,30.039999,0
74541696,74541685,3997746,100984.0,30.05,0
75545331,75545319,3997746,100991.0,30.05,0
76548200,76548188,3997746,100985.0,30.05,0
77552500,77552488,3997746,100984.0,30.05,0
78558051,78558040,3997746,100993.0,30.06,0
79561596,79561585,3997746,100991.0,30.07,0
80555845,80555834,3997746,100991.0,30.07,0
81559811,81559800,3997746,100996.0,30.07,0
82555101,82555089,3997746,100989.0,30.08,0
83558261,83558250,3997746,100991.0,30.09,0
84541366,84541353,3997746,100990.0,30.09,0
85550177,85550165,3997746,100985.0,30.099998,0
86553472,86553461,3997746,100987.0,30.099998,0
87560370,87560359,3997746,100986.0,30.109999,0
88553238,88553227,3997746,100983.0,30.119999,0
89561269,89561257,3997746,100989.0,30.119999,0
90554618,90554607,3997746,100988.0,30.13,0
91542089,91542074,3997746,100988.0,30.13,0
92545488,92545477,3997746,100996.0,30.14,0
93552296,93552284,3997746,100992.0,30.14,0
94555180,94555168,3997746,100996.0,30.14,0
95553171,95553160,3997746,100994.0,30.15,0
96556342,96556330,3997746,100998.0,30.15,0
97554061,97554050,3997746,101000.0,30.15,0
98557541,98557530,3997746,101001.0,30.16,0
99560788,99560777,3997746,101005.0,30.17,0
100544839,100544780,3997746,101003.0,30.179998,0
101548860,101548849,3997746,101010.0,30.189999,0
102553366,102553354,3997746,101011.0,30.199999,0
103556756,103556745,3997746,101005.0,30.21,0
104560281,104560270,3997746,101014.0,30.21,0
105556541,105556530,3997746,101018.0,30.21,0
106559588,106559577,3997746,101021.0,30.22,0
107555082,107555069,3997746,101016.0,30.22,0
108558262,108558251,3997746,101024.0,30.22,0
109542288,109542277,3997746,101022.0,30.22,0
110547329,110547316,3997746,101026.0,30.23,0
111550305,111550294,3997746,101022.0,30.22,0
112555547,112555536,3997746,101031.0,30.24,0
113558725,113558715,3997746,101033.0,30.24,0
114553841,114553830,3997746,101038.0,30.24,0
115559278,115559267,3997746,101036.0,30.25,0
116553041,116553029,3997746,101041.0,30.25,0
117559113,117559102,3997746,101042.0,30.25,0
118562019,118562007,3997746,101042.0,30.26,0
119547041,119547029,3997746,101042.0,30.26,0
120551021,120551011,3997746,101050.0,30.26,0
121554227,121554216,3997746,101044.0,30.269999,0
122557734,122557722,3997746,101053.0,30.269999,0
123551490,123551479,3997746,101052.0,30.269999,0
124556752,124556741,3997746,101053.0,30.269999,0
125561576,125561565,3997746,101051.0,30.279999,0
126554631,126554619,3997746,101057.0,30.279999,0
127558309,127558297,3997746,101052.0,30.279999,0
128542829,128542773,3997746,101045.0,30.289999,0
129553233,129553223,3997746,101048.0,30.289999,0
130556241,130556229,3997746,101048.0,30.3,0
131552408,131552397,3997746,101050.0,30.3,0
132555833,132555822,3997746,101049.0,30.31,0
133550276,133550265,3997746,101048.0,30.31,0
134554722,134554619,3997746,101047.0,30.31,0
135558354,135558343,3997746,101049.0,30.31,0
136562514,136562503,3997746,101042.0,30.31,0
137545632,137545621,3997746,101048.0,30.32,0
138550711,138550700,3997746,101048.0,30.32,0
139556141,139556081,3997746,101051.0,30.32,0
140559391,140559380,3997746,101047.0,30.33,0
141553444,141553433,3997746,101053.0,30.33,0
142557134,142557123,3997746,101047.0,30.33,0
143562731,143562720,3997746,101046.0,30.33,0
144556380,144556369,3997746,101047.0,30.34,0
145560029,145560016,3997746,101052.0,30.34,0
146545783,146545770,3997746,101043.0,30.34,0
147549039,147549027,3997746,101048.0,30.349998,0
148553094,148553082,3997746,101045.0,30.34,0
149558074,149558062,3997746,101051.0,30.349998,0
150551616,150551604,3997746,101044.0,30.349998,0
151558738,151558722,3997746,101048.0,30.349998,0
152552271,152552260,3997746,101048.0,30.359999,0
153556560,153556549,3997746,101047.0,30.359999,0
154540100,154540088,3997746,101050.0,30.369999,0
155543613,155543602,3997746,101048.0,30.369999,0
156547558,156547547,3997746,101050.0,30.38,0
157551295,157551235,3997746,101046.0,30.369999,0
158559238,158559227,3997746,101045.0,30.38,0
159552450,159552440,3997746,101045.0,30.38,0
160557491,160557480,3997746,101047.0,30.39,0
161551876,161551863,3997746,101045.0,30.39,0
162555138,162555127,3997746,101045.0,30.4,0
163560793,163560781,3997746,101052.0,30.4,0
164544426,164544415,3997746,101046.0,30.4,0
165548416,165548405,3997746,101048.0,30.4,0
166552055,166552044,3997746,101045.0,30.4,0
167555606,167555595,3997746,101048.0,30.41,0
168554618,168554607,3997746,101048.0,30.41,0
169559390,169559378,3997746,101052.0,30.42,0
170553237,170553223,3997746,101045.0,30.42,0
171555993,171555981,3997746,101052.0,30.42,0
172559758,172559747,3997746,101051.0,30.42,0
173545758,173545747,3997746,101051.0,30.42,0
174548845,174548833,3997746,101047.0,30.429998,0
175552823,175552811,3997746,101049.0,30.429998,0
176556876,176556821,3997746,101043.0,30.429998,0
177560871,177560860,3997746,101044.0,30.439999,0
178556222,178556209,3997746,101043.0,30.449999,0
179559191,179559180,3997746,101049.0,30.449999,0
180553363,180553352,3997746,101048.0,30.46,0
181557106,181557094,3997746,101049.0,30.46,0
182540605,182540594,3997746,101045.0,30.46,0
183545572,183545560,3997746,101043.0,30.47,0
184549143,184549084,3997746,101047.0,30.47,0
185553588,185553576,3997746,101047.0,30.47,0
186558047,186558035,3997746,101045.0,30.47,0
187561455,187561444,3997746,101042.0,30.48,0
188555726,188555715,3997746,101047.0,30.48,0
189560301,189560290,3997746,101049.0,30.49,0
