timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
74794043,1662721387499952,387252118,-775169425,63351,28756,0.133,0.01802349,0.29700002,0.42000002,0.47,0.76,74,10,7.3870006,-6.4760003,3.5540001,-0.05,2.6413696,0,nan,0.0,3,1,1,29,0
75301044,1662721387999953,387251829,-775169219,63356,28761,0.119,0.017072113,0.29900002,0.42100003,0.47,0.76,74,10,7.3380003,-6.3950005,3.5980003,-0.061000004,2.6290107,0,nan,0.0,3,1,1,29,0
75793046,1662721388499952,387251541,-775169014,63361,28766,0.112,0.015788423,0.29900002,0.42200002,0.47,0.76,74,12,7.3,-6.393,3.5260003,-0.008,2.6365392,0,nan,0.0,3,1,1,29,0
76300043,1662721388999953,387251253,-775168816,63364,28769,0.112,0.0167679,0.3,0.42200002,0.47,0.76,74,12,7.255,-6.4280005,3.364,-0.011000001,2.6557894,0,nan,0.0,3,1,1,29,0
76794125,1662721389499952,387250964,-775168626,63350,28755,0.11400001,0.015715118,0.3,0.42200002,0.47,0.76,74,20,7.2190003,-6.431,3.279,0.035,2.6699715,0,nan,0.0,3,1,1,29,0
77303044,1662721389999953,387250674,-775168439,63327,28732,0.11100001,0.015724193,0.29900002,0.42200002,0.47,0.76,74,20,7.1840005,-6.4360003,3.1910002,0.075,2.6787364,0,nan,0.0,3,1,1,29,0
77796235,1662721390499952,387250384,-775168253,63280,28685,0.113000005,0.016718857,0.29900002,0.423,0.47,0.76,74,11,7.1570005,-6.4010005,3.2020001,0.063,2.6770022,0,nan,0.0,3,1,1,29,0
78301234,1662721390999953,387250094,-775168068,63242,28647,0.112,0.015261158,0.29900002,0.42200002,0.47,0.76,74,11,7.1830006,-6.4150004,3.2300003,0.060000002,2.6748753,0,nan,0.0,3,1,1,29,0
78794041,1662721391499951,387249805,-775167882,63167,28572,0.143,0.019297756,0.3,0.423,0.47,0.76,74,12,7.209,-6.4420004,3.2370002,0.132,2.6745052,0,nan,0.0,3,1,1,29,0
79301042,1662721391999952,387249515,-775167693,63078,28483,0.136,0.016757254,0.30200002,0.42600003,0.47,0.76,74,12,7.2890005,-6.4820004,3.3330002,0.133,2.667435,0,nan,0.0,3,1,1,29,0
79795042,1662721392499951,387249223,-775167503,63026,28431,0.132,0.01567393,0.303,0.42800003,0.47,0.76,74,12,7.36,-6.5740004,3.3100002,0.023000002,2.673468,0,nan,0.0,3,1,1,29,0
80302044,1662721392999952,387248928,-775167314,63009,28414,0.133,0.016075704,0.30400002,0.43100002,0.47,0.76,74,12,7.3830004,-6.6010003,3.3060002,-0.028,2.6777668,0,nan,0.0,3,1,1,29,0
80795043,1662721393499951,387248630,-775167126,63005,28410,0.126,0.017262528,0.30600002,0.43300003,0.47,0.76,74,11,7.393,-6.6140003,3.3040001,-0.030000001,2.6797414,0,nan,0.0,3,2,1,29,0
81302044,1662721393999952,387248331,-775166934,63008,28413,0.112,0.015725765,0.30600002,0.43300003,0.47,0.76,74,11,7.4860005,-6.6610003,3.4160001,0.0050000004,2.6689887,0,nan,0.0,3,2,1,29,0
81794043,1662721394499951,387248035,-775166730,63001,28406,0.108,0.016246222,0.30600002,0.432,0.47,0.76,74,8,7.5160003,-6.5870004,3.6190002,0.101,2.641657,0,nan,0.0,3,1,1,29,0
82301044,1662721394999951,387247738,-775166518,63026,28431,0.109000005,0.017208947,0.30600002,0.432,0.47,0.76,74,8,7.5920005,-6.5950003,3.762,-0.126,2.6241567,0,nan,0.0,3,1,1,29,0
82793043,1662721395499950,387247442,-775166303,63074,28479,0.109000005,0.015218049,0.30600002,0.43100002,0.47,0.76,74,15,7.5540004,-6.5690002,3.729,-0.09900001,2.62284,0,nan,0.0,3,1,1,29,0
83301169,1662721395999951,387247144,-775166090,63144,28549,0.133,0.015377572,0.30600002,0.43100002,0.47,0.76,74,15,7.5680003,-6.6110005,3.6840003,-0.123,2.6335905,0,nan,0.0,3,1,1,29,0
83793044,1662721396499950,387246844,-775165879,63229,28634,0.10700001,0.016294567,0.30600002,0.43100002,0.47,0.76,74,15,7.6180005,-6.655,3.7070003,-0.112,2.6326706,0,nan,0.0,3,1,1,29,0
84301043,1662721396999951,387246545,-775165666,63311,28716,0.125,0.017495006,0.307,0.43100002,0.47,0.76,74,15,7.544,-6.558,3.729,-0.21300001,2.624973,0,nan,0.0,3,1,1,29,0
84793132,1662721397499950,387246252,-775165448,63385,28790,0.11400001,0.01689147,0.307,0.43100002,0.47,0.76,74,14,7.5140004,-6.446,3.8610003,-0.14500001,2.6052198,0,nan,0.0,3,1,1,29,0
85300046,1662721397999951,387245963,-775165227,63411,28816,0.12100001,0.018965445,0.30800003,0.432,0.47,0.76,74,14,7.4150004,-6.3230004,3.8720002,-0.022000002,2.5940197,0,nan,0.0,3,1,1,29,0
85793044,1662721398499950,387245679,-775165005,63393,28798,0.11800001,0.018519688,0.31,0.432,0.47,0.76,74,13,7.3610005,-6.255,3.8810003,0.036000002,2.5870934,0,nan,0.0,3,1,1,29,0
86299044,1662721398999950,387245398,-775164781,63383,28787,0.113000005,0.017245075,0.31,0.432,0.47,0.76,74,13,7.3220005,-6.1990004,3.8960001,-0.068,2.581721,0,nan,0.0,3,1,1,29,0
86792063,1662721399499949,387245119,-775164557,63370,28775,0.115,0.017793631,0.31,0.432,0.47,0.76,74,12,7.3160005,-6.181,3.9140003,-0.006,2.5780327,0,nan,0.0,3,1,1,29,0
87302043,1662721399999950,387244841,-775164333,63366,28771,0.10700001,0.020233428,0.31100002,0.432,0.47,0.76,74,12,7.2390003,-6.104,3.8930001,-0.041,2.5744255,0,nan,0.0,3,1,1,29,0
87790044,1662721400499949,387244566,-775164107,63355,28760,0.11000001,0.0155280195,0.31100002,0.43100002,0.47,0.76,74,12,7.2330003,-6.077,3.9240003,-0.007,2.5671012,0,nan,0.0,3,1,1,29,0
88297351,1662721400999950,387244294,-775163883,63310,28715,0.106000006,0.015396248,0.30900002,0.42900002,0.47,0.76,74,12,7.1640005,-6.025,3.8760002,-0.011000001,2.5688043,0,nan,0.0,3,1,1,29,0
88792117,1662721401499949,387244021,-775163662,63257,28661,0.113000005,0.016740847,0.30800003,0.42900002,0.47,0.76,74,11,7.175,-6.0950003,3.7870002,0.065000005,2.583294,0,nan,0.0,3,1,1,29,0
89299043,1662721401999950,387243746,-775163445,63198,28602,0.11400001,0.017340021,0.307,0.42900002,0.47,0.76,74,11,7.1900005,-6.1320004,3.755,0.057000004,2.5913453,0,nan,0.0,3,1,1,29,0
89792311,1662721402499949,387243467,-775163228,63127,28531,0.11000001,0.01779747,0.307,0.42800003,0.47,0.76,74,10,7.2190003,-6.19,3.7140002,0.078,2.599375,0,nan,0.0,3,1,1,29,0
90300047,1662721402999949,387243185,-775163016,63080,28485,0.11100001,0.017519092,0.307,0.42800003,0.47,0.76,74,10,7.2950006,-6.3320003,3.6230001,0.024,2.6184456,0,nan,0.0,3,1,1,29,0
90793044,1662721403499948,387242899,-775162807,63036,28441,0.106000006,0.017277014,0.307,0.42700002,0.47,0.76,74,10,7.2950006,-6.339,3.6100001,0.086,2.6243622,0,nan,0.0,3,1,1,29,0
91304092,1662721403999949,387242612,-775162598,62997,28402,0.11000001,0.016907528,0.307,0.42600003,0.47,0.76,74,10,7.2770004,-6.3090005,3.627,0.18,2.6210122,0,nan,0.0,3,1,1,29,0
91796043,1662721404499948,387242327,-775162387,62952,28356,0.112,0.01753951,0.307,0.42600003,0.47,0.76,74,11,7.2920003,-6.306,3.6610003,0.039,2.6153686,0,nan,0.0,3,1,1,29,0
92300354,1662721404999949,387242043,-775162176,62927,28332,0.112,0.018460348,0.30800003,0.42600003,0.47,0.76,74,11,7.254,-6.3,3.5960002,0.081,2.6208189,0,nan,0.0,3,1,1,29,0
92793490,1662721405499948,387241759,-775161969,62878,28282,0.112,0.018557912,0.30900002,0.42600003,0.47,0.76,74,14,7.2060003,-6.249,3.5890002,0.18800001,2.6206632,0,nan,0.0,3,1,1,29,0
93300079,1662721405999949,387241478,-775161765,62803,28208,0.11100001,0.015829962,0.30800003,0.42600003,0.47,0.78,74,14,7.188,-6.261,3.5310001,0.177,2.627622,0,nan,0.0,3,1,1,28,0
93792044,1662721406499947,387241195,-775161564,62711,28116,0.116000004,0.018129433,0.30800003,0.42600003,0.47,0.76,74,11,7.2060003,-6.307,3.4870002,0.13800001,2.633413,0,nan,0.0,3,1,1,29,0
94300043,1662721406999948,387240911,-775161367,62645,28050,0.120000005,0.02036485,0.30900002,0.42700002,0.47,0.77,74,11,7.2130003,-6.3700004,3.384,0.12100001,2.6494293,0,nan,0.0,3,1,1,29,0
94793047,1662721407499947,387240624,-775161177,62581,27986,0.120000005,0.017802533,0.31100002,0.42800003,0.47,0.77,74,12,7.149,-6.4160004,3.153,0.165,2.6761072,0,nan,0.0,3,1,1,29,0
95301189,1662721407999948,387240335,-775160998,62492,27897,0.11100001,0.014809991,0.31,0.42700002,0.47,0.77,74,12,7.142,-6.451,3.065,0.18400002,2.694707,0,nan,0.0,3,1,1,29,0
95793044,1662721408499947,387240044,-775160823,62394,27799,0.116000004,0.018344458,0.30900002,0.42700002,0.47,0.77,74,18,7.1010003,-6.418,3.0370002,0.2,2.699388,0,nan,0.0,3,1,1,29,0
96305046,1662721408999948,387239754,-775160645,62305,27710,0.12200001,0.015034266,0.30900002,0.42600003,0.47,0.77,74,18,7.1900005,-6.4360003,3.2050002,0.19800001,2.6827712,0,nan,0.0,3,1,1,29,0
96795042,1662721409499947,387239465,-775160459,62187,27591,0.11000001,0.017385049,0.30900002,0.42600003,0.47,0.77,74,11,7.1850004,-6.3550005,3.3530002,0.120000005,2.661642,0,nan,0.0,3,1,1,29,0
97303043,1662721409999948,387239179,-775160263,62103,27507,0.109000005,0.017571975,0.30900002,0.42600003,0.47,0.77,74,11,7.2200003,-6.34,3.4540002,0.120000005,2.6437962,0,nan,0.0,3,1,1,29,0
97796043,1662721410499946,387238891,-775160063,62022,27427,0.120000005,0.015222587,0.307,0.42600003,0.47,0.77,74,11,7.2730002,-6.3690004,3.512,0.15200001,2.638658,0,nan,0.0,3,1,1,29,0
98303044,1662721410999947,387238604,-775159864,61953,27357,0.13800001,0.016415695,0.30800003,0.42900002,0.47,0.77,74,11,7.2490005,-6.399,3.4050002,0.132,2.6509097,0,nan,0.0,3,1,1,29,0
98796065,1662721411499946,387238316,-775159673,61870,27275,0.116000004,0.016236624,0.30900002,0.43,0.47,0.77,74,10,7.208,-6.4090004,3.2990003,0.109000005,2.6654906,0,nan,0.0,3,1,1,29,0
99303043,1662721411999947,387238028,-775159484,61791,27195,0.104,0.01654066,0.30800003,0.42900002,0.47,0.77,74,10,7.1650004,-6.3650002,3.2900002,0.17,2.6656702,0,nan,0.0,3,1,1,29,0
99793043,1662721412499946,387237743,-775159290,61714,27119,0.109000005,0.019809486,0.30800003,0.42900002,0.47,0.77,74,12,7.142,-6.235,3.4840002,0.16700001,2.6382337,0,nan,0.0,3,1,1,29,0
100301349,1662721412999947,387237463,-775159087,61612,27016,0.11800001,0.015899077,0.30800003,0.42900002,0.47,0.77,74,12,7.135,-6.2190003,3.499,0.18900001,2.627583,0,nan,0.0,3,1,1,29,0
100793043,1662721413499946,387237185,-775158883,61518,26922,0.13700001,0.01899302,0.30900002,0.43100002,0.47,0.77,74,13,7.1270003,-6.1730003,3.5630002,0.294,2.6190355,0,nan,0.0,3,1,1,29,0
101301043,1662721413999947,387236905,-775158680,61412,26816,0.10300001,0.016554972,0.30900002,0.432,0.47,0.77,74,13,7.1480002,-6.2170005,3.528,0.289,2.6250925,0,nan,0.0,3,1,1,29,0
101794042,1662721414499945,387236625,-775158479,61286,26691,0.108,0.016512735,0.307,0.43,0.47,0.77,74,9,7.162,-6.267,3.466,0.20700002,2.6351068,0,nan,0.0,3,1,1,29,0
102300043,1662721414999946,387236343,-775158278,61179,26584,0.12900001,0.01695692,0.30800003,0.43,0.47,0.77,74,9,7.1830006,-6.28,3.4870002,0.178,2.6348546,0,nan,0.0,3,1,1,29,0
102792044,1662721415499945,387236063,-775158075,61073,26477,0.113000005,0.017583145,0.30800003,0.43100002,0.47,0.77,74,11,7.1860003,-6.2400002,3.5640001,0.26700002,2.6235762,0,nan,0.0,3,1,1,29,0
103299046,1662721415999946,387235783,-775157870,60941,26345,0.109000005,0.016119162,0.30800003,0.43100002,0.47,0.77,74,11,7.1840005,-6.19,3.6460001,0.256,2.612392,0,nan,0.0,3,1,1,29,0
103794445,1662721416499945,387235504,-775157661,60815,26219,0.116000004,0.017316284,0.30800003,0.43100002,0.47,0.77,74,7,7.188,-6.1800003,3.67,0.18800001,2.607523,0,nan,0.0,3,1,1,29,0
104300044,1662721416999946,387235226,-775157446,60690,26095,0.127,0.018127339,0.30800003,0.432,0.47,0.77,74,7,7.274,-6.189,3.8230002,0.14400001,2.5931952,0,nan,0.0,3,1,1,29,0
104792970,1662721417499945,387234946,-775157229,60565,25969,0.105000004,0.015696792,0.30900002,0.432,0.47,0.77,74,12,7.2880006,-6.2070003,3.8190002,0.18300001,2.5927105,0,nan,0.0,3,1,1,29,0
105299044,1662721417999946,387234667,-775157008,60419,25823,0.108,0.01613522,0.30800003,0.43100002,0.47,0.77,74,12,7.327,-6.275,3.782,0.21000001,2.5963764,0,nan,0.0,3,1,1,29,0
105793043,1662721418499944,387234385,-775156790,60319,25724,0.12200001,0.017535321,0.30800003,0.432,0.47,0.77,74,17,7.3120003,-6.28,3.7450001,0.128,2.6013148,0,nan,0.0,3,1,1,29,0
106300044,1662721418999945,387234102,-775156575,60232,25637,0.109000005,0.016251808,0.30800003,0.432,0.47,0.77,74,17,7.3030005,-6.2860003,3.7180002,0.109000005,2.6075265,0,nan,0.0,3,1,1,29,0
106795042,1662721419499944,387233819,-775156364,60135,25539,0.11000001,0.016287586,0.30800003,0.432,0.47,0.77,74,22,7.268,-6.293,3.637,0.109000005,2.6158953,0,nan,0.0,3,1,1,29,0
107300503,1662721419999945,387233536,-775156155,60060,25464,0.132,0.016558636,0.30800003,0.432,0.47,0.77,74,22,7.268,-6.295,3.6330001,0.141,2.61864,0,nan,0.0,3,1,1,29,0
107792045,1662721420499944,387233253,-775155944,59973,25377,0.116000004,0.018777648,0.30900002,0.43300003,0.47,0.77,74,15,7.2450004,-6.2440004,3.6740003,0.18300001,2.609806,0,nan,0.0,3,1,1,29,0
108299899,1662721420999945,387232972,-775155733,59822,25226,0.096,0.015290306,0.30800003,0.432,0.47,0.77,74,15,7.2510004,-6.2310004,3.709,0.316,2.6059554,0,nan,0.0,3,1,1,29,0
108793043,1662721421499944,387232690,-775155520,59683,25088,0.15100001,0.020686863,0.30800003,0.43300003,0.47,0.77,74,11,7.281,-6.2590003,3.719,0.34100002,2.6074505,0,nan,0.0,3,1,1,29,0
109300045,1662721421999944,387232405,-775155313,59532,24936,0.113000005,0.018045308,0.30900002,0.43400002,0.47,0.77,74,11,7.294,-6.3570004,3.5760002,0.32500002,2.6288087,0,nan,0.0,3,1,1,29,0
109793044,1662721422499943,387232113,-775155114,59408,24812,0.104,0.015094829,0.30900002,0.43300003,0.47,0.77,74,13,7.3300004,-6.484,3.4190001,0.21900001,2.6582599,0,nan,0.0,3,2,1,29,0
110301043,1662721422999944,387231819,-775154919,59307,24711,0.12900001,0.015444418,0.307,0.43400002,0.47,0.77,74,13,7.36,-6.5270004,3.4010003,0.21400002,2.6631474,0,nan,0.0,3,2,1,29,0
110793044,1662721423499943,387231526,-775154723,59207,24612,0.136,0.019780165,0.30900002,0.43600002,0.47,0.77,75,12,7.346,-6.4750004,3.4700003,0.11800001,2.651876,0,nan,0.0,3,1,1,29,0
111297043,1662721423999944,387231236,-775154522,59135,24540,0.11100001,0.016658295,0.31,0.437,0.47,0.77,75,12,7.2630005,-6.3500004,3.5260003,0.101,2.6382158,0,nan,0.0,3,1,1,29,0
111791308,1662721424499943,387230949,-775154318,59054,24459,0.11100001,0.016865639,0.30900002,0.43600002,0.47,0.77,75,18,7.2880006,-6.38,3.5230002,0.186,2.636003,0,nan,0.0,3,1,1,29,0
112296525,1662721424999944,387230662,-775154113,58969,24373,0.109000005,0.015992975,0.30900002,0.43500003,0.47,0.77,75,18,7.3230004,-6.379,3.5960002,0.156,2.62985,0,nan,0.0,3,1,1,29,0
112791042,1662721425499943,387230376,-775153906,58891,24295,0.124000005,0.016128937,0.30800003,0.43600002,0.47,0.77,75,15,7.2700005,-6.3320003,3.5720003,0.133,2.6286895,0,nan,0.0,3,1,1,29,0
113296051,1662721425999943,387230090,-775153701,58791,24195,0.117000006,0.0176376,0.30800003,0.43600002,0.47,0.77,75,15,7.3250003,-6.418,3.5300002,0.22500001,2.635651,0,nan,0.0,3,1,1,29,0
113789343,1662721426499942,387229801,-775153497,58698,24102,0.115,0.015536746,0.30800003,0.43600002,0.47,0.77,75,11,7.3510003,-6.4420004,3.5410001,0.15300001,2.6387413,0,nan,0.0,3,1,1,29,0
114296205,1662721426999943,387229511,-775153294,58609,24013,0.11100001,0.017466905,0.30900002,0.43500003,0.47,0.77,75,11,7.347,-6.4160004,3.5800002,0.22000001,2.6349168,0,nan,0.0,3,1,1,29,0
114791042,1662721427499942,387229223,-775153088,58532,23936,0.125,0.016543975,0.30800003,0.43500003,0.47,0.77,75,13,7.38,-6.4270005,3.6280003,0.22200002,2.6304774,0,nan,0.0,3,1,1,29,0
115298242,1662721427999943,387228933,-775152878,58436,23840,0.11800001,0.018337999,0.30900002,0.43600002,0.47,0.77,75,13,7.406,-6.4400005,3.657,0.21200001,2.62608,0,nan,0.0,3,1,1,29,0
115792048,1662721428499942,387228644,-775152670,58341,23745,0.11100001,0.016808743,0.30900002,0.43500003,0.47,0.77,75,21,7.36,-6.4360003,3.571,0.18,2.6344712,0,nan,0.0,3,2,1,29,0
116299045,1662721428999943,387228351,-775152469,58263,23667,0.124000005,0.017110161,0.30900002,0.43600002,0.47,0.77,75,21,7.3820004,-6.5420003,3.4190001,0.16800001,2.6571524,0,nan,0.0,3,2,1,29,0
116795044,1662721429499942,387228057,-775152276,58180,23584,0.11400001,0.01789678,0.30900002,0.43500003,0.47,0.77,75,18,7.359,-6.5620003,3.3290002,0.11400001,2.6719656,0,nan,0.0,3,1,1,29,0
117299043,1662721429999942,387227762,-775152085,58123,23527,0.11400001,0.017284345,0.30900002,0.43500003,0.47,0.77,75,18,7.347,-6.5520005,3.325,0.156,2.671891,0,nan,0.0,3,1,1,29,0
117792060,1662721430499941,387227468,-775151889,58056,23460,0.128,0.015714595,0.30800003,0.43500003,0.47,0.77,75,12,7.314,-6.464,3.423,0.163,2.6548793,0,nan,0.0,3,1,1,29,0
118304044,1662721430999942,387227180,-775151689,57967,23371,0.11000001,0.017863445,0.30800003,0.43500003,0.47,0.77,75,12,7.268,-6.374,3.492,0.238,2.6422377,0,nan,0.0,3,1,1,29,0
118795384,1662721431499941,387226893,-775151487,57878,23282,0.11100001,0.016968789,0.30900002,0.43400002,0.47,0.77,75,11,7.2580004,-6.339,3.5340002,0.21700001,2.6346545,0,nan,0.0,3,1,1,29,0
119299045,1662721431999942,387226606,-775151284,57785,23189,0.13100001,0.016500343,0.30900002,0.43500003,0.47,0.77,75,11,7.3020005,-6.3820004,3.5490003,0.15200001,2.6357827,0,nan,0.0,3,1,1,29,0
119792043,1662721432499941,387226321,-775151082,57712,23116,0.120000005,0.018876085,0.31,0.43800002,0.47,0.77,75,12,7.176,-6.2780004,3.4740002,0.116000004,2.6359754,0,nan,0.0,3,1,1,29,0
120298055,1662721432999942,387226037,-775150884,57670,23074,0.105000004,0.015876213,0.30900002,0.437,0.47,0.77,75,12,7.155,-6.3110003,3.371,0.09900001,2.6480265,0,nan,0.0,3,1,1,29,0
120798774,1662721433499941,387225753,-775150694,57620,23024,0.113000005,0.017357124,0.30900002,0.43500003,0.47,0.77,75,15,7.0390005,-6.255,3.2270002,0.083000004,2.663283,0,nan,0.0,3,1,1,29,0
121302042,1662721433999941,387225470,-775150512,57561,22965,0.12100001,0.019492535,0.30900002,0.43500003,0.47,0.77,75,15,7.0080004,-6.2840004,3.1020002,0.132,2.680218,0,nan,0.0,3,1,1,29,0
121794047,1662721434499940,387225188,-775150332,57511,22915,0.13800001,0.017394649,0.30900002,0.43500003,0.47,0.77,75,10,6.9480004,-6.1910005,3.154,0.23900001,2.675168,0,nan,0.0,3,1,1,29,0
122301059,1662721434999941,387224908,-775150149,57470,22874,0.123,0.018705042,0.31,0.437,0.47,0.77,75,10,6.9400005,-6.1320004,3.249,0.091000006,2.6582093,0,nan,0.0,3,1,1,29,0
122792043,1662721435499940,387224636,-775149959,57446,22850,0.11100001,0.018634181,0.31,0.437,0.47,0.77,75,12,6.8360004,-5.9570003,3.3530002,0.049000002,2.6335285,0,nan,0.0,3,2,1,29,0
123301263,1662721435999941,387224368,-775149768,57424,22828,0.108,0.019126365,0.30900002,0.43600002,0.47,0.77,75,12,6.767,-5.907,3.301,0.039,2.6318643,0,nan,0.0,3,2,1,29,0
123793043,1662721436499940,387224103,-775149579,57372,22776,0.119,0.019222008,0.31,0.43600002,0.47,0.77,74,23,6.6590004,-5.795,3.279,0.192,2.6285844,0,nan,0.0,3,1,1,29,0
124301044,1662721436999941,387223840,-775149391,57320,22724,0.13000001,0.019665321,0.31100002,0.43600002,0.47,0.77,74,23,6.6520004,-5.802,3.2530003,0.128,2.6304944,0,nan,0.0,3,1,1,29,0
124792045,1662721437499939,387223581,-775149207,57257,22661,0.133,0.019083256,0.31100002,0.437,0.47,0.77,74,17,6.544,-5.747,3.13,0.076000005,2.6393583,0,nan,0.0,3,1,1,29,0
125300044,1662721437999940,387223325,-775149030,57276,22680,0.124000005,0.020993866,0.312,0.439,0.47,0.77,74,17,6.374,-5.6130004,3.0200002,-0.054,2.6471386,0,nan,0.0,3,1,1,29,0
125793043,1662721438499939,387223075,-775148858,57272,22676,0.125,0.021564066,0.31300002,0.441,0.47,0.77,74,14,6.2520003,-5.492,2.9880002,-0.026,2.6464283,0,nan,0.0,3,1,1,29,0
126302075,1662721438999940,387222830,-775148686,57269,22673,0.126,0.023269951,0.314,0.44300002,0.47,0.77,74,14,6.1740003,-5.4,2.9940002,-0.003,2.6355069,0,nan,0.0,3,1,1,29,0
126795043,1662721439499939,387222592,-775148514,57252,22655,0.117000006,0.023100827,0.31500003,0.44500002,0.47,0.77,74,14,6.0490003,-5.267,2.9740002,-0.0050000004,2.6277688,0,nan,0.0,3,1,1,29,0
127300078,1662721439999940,387222358,-775148344,57240,22644,0.120000005,0.024086941,0.316,0.446,0.47,0.77,74,14,5.9420004,-5.1670003,2.9350002,-0.001,2.6235769,0,nan,0.0,3,1,1,29,0
127792968,1662721440499939,387222125,-775148178,57230,22634,0.12100001,0.023892859,0.317,0.448,0.47,0.77,74,15,5.8880005,-5.1600003,2.838,0.044000003,2.6347375,0,nan,0.0,3,2,1,29,0
128300043,1662721440999940,387221895,-775148018,57238,22641,0.120000005,0.024228137,0.31800002,0.45000002,0.47,0.77,74,15,5.7450004,-5.0550003,2.7310002,-0.006,2.6451416,0,nan,0.0,3,2,1,29,0
128793435,1662721441499938,387221669,-775147862,57223,22627,0.120000005,0.024669703,0.319,0.45100003,0.47,0.77,74,11,5.675,-5.0210004,2.6450002,0.003,2.652001,0,nan,0.0,3,1,1,29,0
129300042,1662721441999939,387221445,-775147713,57230,22634,0.120000005,0.02596666,0.32000002,0.453,0.47,0.77,74,11,5.5660005,-4.939,2.5670002,-0.022000002,2.660437,0,nan,0.0,3,1,1,29,0
129793044,1662721442499938,387221225,-775147568,57229,22633,0.12100001,0.026564432,0.321,0.45400003,0.47,0.77,74,10,5.4900002,-4.8840003,2.5070002,0.033,2.6647084,0,nan,0.0,3,1,1,29,0
130301074,1662721442999939,387221010,-775147424,57216,22620,0.119,0.027532568,0.32200003,0.45600003,0.47,0.77,74,10,5.3190002,-4.691,2.5070002,-0.016,2.6538715,0,nan,0.0,3,1,1,29,0
130793043,1662721443499938,387220801,-775147280,57206,22609,0.120000005,0.028314998,0.324,0.45700002,0.47,0.77,74,15,5.2390003,-4.623,2.4650002,-0.019000001,2.6494954,0,nan,0.0,3,1,1,29,0
131300046,1662721443999939,387220595,-775147139,57206,22610,0.11800001,0.028075889,0.32500002,0.45800003,0.47,0.77,74,15,5.136,-4.533,2.413,0.025,2.6522303,0,nan,0.0,3,1,1,29,0
131793051,1662721444499938,387220393,-775147001,57190,22593,0.117000006,0.028179036,0.32500002,0.45900002,0.47,0.77,74,12,5.024,-4.4290004,2.3720002,0.007,2.6495438,0,nan,0.0,3,1,1,29,0
132300045,1662721444999939,387220196,-775146867,57182,22586,0.11800001,0.02988754,0.326,0.46,0.47,0.77,74,12,4.9230003,-4.328,2.3460002,-0.019000001,2.6469078,0,nan,0.0,3,1,1,29,0
